Lower_Bound,Reaction_Number,Upper_Bound,Reaction_ID
0.0,2100,1000.0,PGSA120
0.0,2101,1000.0,PGSA140
0.0,2102,1000.0,PGSA141
0.0,2103,1000.0,PGSA160
0.0,2104,1000.0,PGSA161
0.0,2105,1000.0,PGSA180
0.0,2106,1000.0,PGSA181
0.0,2107,1000.0,PHEMEabcpp
0.0,2108,1000.0,PHEMEtiex
-1000.0,2109,1000.0,PHETA1
0.0,2110,1000.0,PHETRS
-1000.0,2111,1000.0,PHEt2rpp
-1000.0,2112,1000.0,PHEtex
0.0,2113,1000.0,PHYTSpp
-1000.0,2114,1000.0,PIt2rpp
-1000.0,2115,1000.0,PItex
0.0,2116,1000.0,PIuabcpp
0.0,2117,1000.0,PLIPA1A120pp
0.0,2118,1000.0,PLIPA1A140pp
0.0,2119,1000.0,PLIPA1A141pp
0.0,2120,1000.0,PLIPA1A160pp
0.0,2121,1000.0,PLIPA1A161pp
0.0,2122,1000.0,PLIPA1A180pp
0.0,2123,1000.0,PLIPA1A181pp
0.0,2124,1000.0,PLIPA1E120pp
0.0,2125,1000.0,PLIPA1E140pp
0.0,2126,1000.0,PLIPA1E141pp
0.0,2127,1000.0,PLIPA1E160pp
0.0,2128,1000.0,PLIPA1E161pp
0.0,2129,1000.0,PLIPA1E180pp
0.0,2130,1000.0,PLIPA1E181pp
0.0,2131,1000.0,PLIPA1G120pp
0.0,2132,1000.0,PLIPA1G140pp
0.0,2133,1000.0,PLIPA1G141pp
0.0,2134,1000.0,PLIPA1G160pp
0.0,2135,1000.0,PLIPA1G161pp
0.0,2136,1000.0,PLIPA1G180pp
0.0,2137,1000.0,PLIPA1G181pp
0.0,2138,1000.0,PLIPA2A120pp
0.0,2139,1000.0,PLIPA2A140pp
0.0,2140,1000.0,PLIPA2A141pp
0.0,2141,1000.0,PLIPA2A160pp
0.0,2142,1000.0,PLIPA2A161pp
0.0,2143,1000.0,PLIPA2A180pp
0.0,2144,1000.0,PLIPA2A181pp
0.0,2145,1000.0,PLIPA2E120pp
0.0,2146,1000.0,PLIPA2E140pp
0.0,2147,1000.0,PLIPA2E141pp
0.0,2148,1000.0,PLIPA2E160pp
0.0,2149,1000.0,PLIPA2E161pp
0.0,2150,1000.0,PLIPA2E180pp
0.0,2151,1000.0,PLIPA2E181pp
0.0,2152,1000.0,PLIPA2G120pp
0.0,2153,1000.0,PLIPA2G140pp
0.0,2154,1000.0,PLIPA2G141pp
0.0,2155,1000.0,PLIPA2G160pp
0.0,2156,1000.0,PLIPA2G161pp
0.0,2157,1000.0,PLIPA2G180pp
0.0,2158,1000.0,PLIPA2G181pp
-1000.0,2159,1000.0,PMANM
0.0,2160,1000.0,PMDPHT
0.0,2161,1000.0,PMEACPE
0.0,2162,1000.0,PMPK
0.0,2163,1000.0,PNTK
0.0,2164,1000.0,PNTOt4pp
-1000.0,2165,1000.0,PNTOtex
0.0,2166,1000.0,POAACR
-1000.0,2167,1000.0,POR5
0.0,2168,1000.0,POX
0.0,2169,1000.0,PPA
0.0,2170,1000.0,PPA2
-1000.0,2171,1000.0,PPAKr
-1000.0,2172,1000.0,PPALtex
-1000.0,2173,1000.0,PPALtpp
0.0,2174,1000.0,PPAt4pp
-1000.0,2175,1000.0,PPAtex
0.0,2176,1000.0,PPBNGS
0.0,2177,1000.0,PPC
0.0,2178,1000.0,PPCDC
0.0,2179,1000.0,PPCK
0.0,2180,1000.0,PPCSCT
0.0,2181,1000.0,PPGPPDP
-1000.0,2182,1000.0,PPK2r
-1000.0,2183,1000.0,PPKr
-1000.0,2184,1000.0,PPM
-1000.0,2185,1000.0,PPM2
0.0,2186,1000.0,PPNCL2
0.0,2187,1000.0,PPND
0.0,2188,1000.0,PPNDH
0.0,2189,1000.0,PPPGO
0.0,2190,1000.0,PPPGO3
0.0,2191,1000.0,PPPNDO
-1000.0,2192,1000.0,PPPNt2rpp
-1000.0,2193,1000.0,PPPNtex
0.0,2194,1000.0,PPS
0.0,2195,1000.0,PPTHpp
-1000.0,2196,1000.0,PPTtex
-1000.0,2197,1000.0,PRAGSr
0.0,2198,1000.0,PRAIS
0.0,2199,1000.0,PRAIi
0.0,2200,1000.0,PRAMPC
0.0,2201,1000.0,PRASCSi
0.0,2202,1000.0,PRATPP
0.0,2203,1000.0,PRFGS
-1000.0,2204,1000.0,PRMICI
0.0,2205,1000.0,PROD2
0.0,2206,1000.0,PROGLYabcpp
-1000.0,2207,1000.0,PROGLYtex
0.0,2208,1000.0,PROTRS
0.0,2209,1000.0,PROabcpp
-1000.0,2210,1000.0,PROt2rpp
0.0,2211,1000.0,PROt4pp
-1000.0,2212,1000.0,PROtex
-1000.0,2213,1000.0,PRPPS
0.0,2214,1000.0,PSCLYSt2pp
-1000.0,2215,1000.0,PSCLYStex
-1000.0,2216,1000.0,PSCVT
0.0,2217,1000.0,PSD120
0.0,2218,1000.0,PSD140
0.0,2219,1000.0,PSD141
0.0,2220,1000.0,PSD160
0.0,2221,1000.0,PSD161
0.0,2222,1000.0,PSD180
0.0,2223,1000.0,PSD181
0.0,2224,1000.0,PSERT
-1000.0,2225,1000.0,PSERtex
0.0,2226,1000.0,PSP_L
0.0,2227,1000.0,PSP_Lpp
0.0,2228,1000.0,PSSA120
0.0,2229,1000.0,PSSA140
0.0,2230,1000.0,PSSA141
0.0,2231,1000.0,PSSA160
0.0,2232,1000.0,PSSA161
0.0,2233,1000.0,PSSA180
0.0,2234,1000.0,PSSA181
0.0,2235,1000.0,PTA2
-1000.0,2236,1000.0,PTAr
0.0,2237,1000.0,PTHRpp
0.0,2238,1000.0,PTPATi
-1000.0,2239,1000.0,PTRCORNt7pp
0.0,2240,1000.0,PTRCTA
0.0,2241,1000.0,PTRCabcpp
0.0,2242,1000.0,PTRCt2pp
-1000.0,2243,1000.0,PTRCtex
-1000.0,2244,1000.0,PUNP1
-1000.0,2245,1000.0,PUNP2
-1000.0,2246,1000.0,PUNP3
-1000.0,2247,1000.0,PUNP4
-1000.0,2248,1000.0,PUNP5
-1000.0,2249,1000.0,PUNP6
-1000.0,2250,1000.0,PUNP7
0.0,2251,1000.0,PYAM5PO
0.0,2252,1000.0,PYDAMK
-1000.0,2253,1000.0,PYDAMtex
0.0,2254,1000.0,PYDAMtpp
0.0,2255,1000.0,PYDXK
0.0,2256,1000.0,PYDXNK
-1000.0,2257,1000.0,PYDXNtex
0.0,2258,1000.0,PYDXNtpp
0.0,2259,1000.0,PYDXPP
-1000.0,2260,1000.0,PYDXtex
0.0,2261,1000.0,PYDXtpp
0.0,2262,1000.0,PYK
-1000.0,2263,1000.0,PYNP2r
0.0,2264,1000.0,PYROX
-1000.0,2265,1000.0,PYRt2rpp
-1000.0,2266,1000.0,PYRtex
0.0,2267,1000.0,QMO2
0.0,2268,1000.0,QMO3
-1000.0,2269,1000.0,QUIN2tex
-1000.0,2270,1000.0,QUIN2tpp
-1000.0,2271,1000.0,QUINDH
0.0,2272,1000.0,QULNS
0.0,2273,1000.0,R15BPK
0.0,2274,1000.0,R1PK
0.0,2275,1000.0,R5PP
0.0,2276,1000.0,R5PPpp
-1000.0,2277,1000.0,R5Ptex
0.0,2278,1000.0,RBFK
0.0,2279,1000.0,RBFSa
0.0,2280,1000.0,RBFSb
0.0,2281,1000.0,RBK
0.0,2282,1000.0,RBK_L1
-1000.0,2283,1000.0,RBP4E
-1000.0,2284,1000.0,REPHACCOAI
-1000.0,2285,1000.0,RFAMPtex
0.0,2286,1000.0,RFAMPtpp
0.0,2287,1000.0,RHAT1
0.0,2288,1000.0,RHCCE
0.0,2289,1000.0,RIBabcpp
-1000.0,2290,1000.0,RIBtex
-1000.0,2291,1000.0,RMI
0.0,2292,1000.0,RMK
-1000.0,2293,1000.0,RMNtex
0.0,2294,1000.0,RMNtpp
-1000.0,2295,1000.0,RMPA
0.0,2296,1000.0,RNDR1
0.0,2297,1000.0,RNDR1b
0.0,2298,1000.0,RNDR2
0.0,2299,1000.0,RNDR2b
0.0,2300,1000.0,RNDR3
0.0,2301,1000.0,RNDR3b
0.0,2302,1000.0,RNDR4
0.0,2303,1000.0,RNDR4b
0.0,2304,1000.0,RNTR1c2
0.0,2305,1000.0,RNTR2c2
0.0,2306,1000.0,RNTR3c2
0.0,2307,1000.0,RNTR4c2
-1000.0,2308,1000.0,RPE
-1000.0,2309,1000.0,RPI
0.0,2310,1000.0,RZ5PP
0.0,2311,1000.0,S2FE2SR
0.0,2312,1000.0,S2FE2SS
0.0,2313,1000.0,S2FE2SS2
0.0,2314,1000.0,S2FE2ST
0.0,2315,1000.0,S4FE4SR
0.0,2316,1000.0,S4FE4ST
0.0,2317,1000.0,S7PI
0.0,2318,1000.0,SADH
0.0,2319,1000.0,SADT2
0.0,2320,1000.0,SARCOX
-1000.0,2321,1000.0,SBTPD
0.0,2322,1000.0,SBTptspp
-1000.0,2323,1000.0,SBTtex
0.0,2324,1000.0,SCYSDS
0.0,2325,1000.0,SDPDS
-1000.0,2326,1000.0,SDPTA
0.0,2327,1000.0,SELCYSS
0.0,2328,1000.0,SELGTHR
0.0,2329,1000.0,SELGTHR2
0.0,2330,1000.0,SELGTHR3
0.0,2331,1000.0,SELNPS
0.0,2332,1000.0,SELR
-1000.0,2333,1000.0,SELtex
0.0,2334,1000.0,SELtpp
0.0,2335,1000.0,SEPHCHCS
-1000.0,2336,1000.0,SERASr
-1000.0,2337,1000.0,SERAT
0.0,2338,1000.0,SERD_D
0.0,2339,1000.0,SERD_L
0.0,2340,1000.0,SERTRS
0.0,2341,1000.0,SERTRS2
-1000.0,2342,1000.0,SERt2rpp
0.0,2343,1000.0,SERt4pp
-1000.0,2344,1000.0,SERtex
0.0,2345,1000.0,SFGTHi
0.0,2346,1000.0,SGDS
0.0,2347,1000.0,SGSAD
0.0,2348,1000.0,SHCHCS3
0.0,2349,1000.0,SHCHD2
0.0,2350,1000.0,SHCHF
-1000.0,2351,1000.0,SHK3Dr
0.0,2352,1000.0,SHKK
0.0,2353,1000.0,SHSL1
0.0,2354,1000.0,SKMt2pp
-1000.0,2355,1000.0,SKMtex
-1000.0,2356,1000.0,SLNTtex
0.0,2357,1000.0,SLNTtpp
-1000.0,2358,1000.0,SO2tex
-1000.0,2359,1000.0,SO2tpp
-1000.0,2360,1000.0,SO3tex
0.0,2361,1000.0,SO4t2pp
-1000.0,2362,1000.0,SO4tex
0.0,2363,1000.0,SOTA
0.0,2364,1000.0,SPMDAT1
0.0,2365,1000.0,SPMDAT2
0.0,2366,1000.0,SPMDabcpp
0.0,2367,1000.0,SPMDt3pp
-1000.0,2368,1000.0,SPMDtex
0.0,2369,1000.0,SPMS
0.0,2370,1000.0,SSALx
0.0,2371,1000.0,SSALy
0.0,2372,1000.0,SUCBZL
0.0,2373,1000.0,SUCBZS
0.0,2374,1000.0,SUCCt2_2pp
0.0,2375,1000.0,SUCCt2_3pp
0.0,2376,1000.0,SUCCt3pp
-1000.0,2377,1000.0,SUCCtex
0.0,2378,1000.0,SUCDi
-1000.0,2379,1000.0,SUCOAS
-1000.0,2380,1000.0,SUCRtex
0.0,2381,1000.0,SUCptspp
0.0,2382,1000.0,SULFACabcpp
-1000.0,2383,1000.0,SULFACtex
0.0,2384,1000.0,SULRi
0.0,2385,1000.0,SULabcpp
-1000.0,2386,1000.0,T2DECAI
-1000.0,2387,1000.0,TAGURr
-1000.0,2388,1000.0,TALA
0.0,2389,1000.0,TARTD
-1000.0,2390,1000.0,TARTRDtex
-1000.0,2391,1000.0,TARTRt7pp
-1000.0,2392,1000.0,TARTRtex
0.0,2393,1000.0,TARTt2_3pp
0.0,2394,1000.0,TAUDO
0.0,2395,1000.0,TAURabcpp
-1000.0,2396,1000.0,TAURtex
-1000.0,2397,1000.0,TCYNTtex
0.0,2398,1000.0,TDP
0.0,2399,1000.0,TDPADGAT
0.0,2400,1000.0,TDPAGTA
0.0,2401,1000.0,TDPDRE
0.0,2402,1000.0,TDPDRR
0.0,2403,1000.0,TDPGDH
0.0,2404,1000.0,TDSK
0.0,2405,1000.0,TDSR1
0.0,2406,1000.0,TDSR2
-1000.0,2407,1000.0,TGBPA
0.0,2408,1000.0,THD2pp
0.0,2409,1000.0,THDPS
0.0,2410,1000.0,THFAT
0.0,2411,1000.0,THIORDXi
0.0,2412,1000.0,THMDt2pp_copy1
-1000.0,2413,1000.0,THMDt2pp_copy2
-1000.0,2414,1000.0,THMDtex
0.0,2415,1000.0,THMabcpp
-1000.0,2416,1000.0,THMtex
0.0,2417,1000.0,THRA2i
0.0,2418,1000.0,THRAi
0.0,2419,1000.0,THRD
0.0,2420,1000.0,THRD_L
-1000.0,2421,1000.0,THRPtex
0.0,2422,1000.0,THRS
0.0,2423,1000.0,THRTRS
0.0,2424,1000.0,THRabcpp
0.0,2425,1000.0,THRt2pp
-1000.0,2426,1000.0,THRt2rpp
0.0,2427,1000.0,THRt4pp
-1000.0,2428,1000.0,THRtex
0.0,2429,1000.0,THYMt3pp
-1000.0,2430,1000.0,THYMtex
0.0,2431,1000.0,THZPSN3
-1000.0,2432,1000.0,TKT1
-1000.0,2433,1000.0,TKT2
0.0,2434,1000.0,TMAOR1
0.0,2435,1000.0,TMAOR1pp
0.0,2436,1000.0,TMAOR2
0.0,2437,1000.0,TMAOR2pp
-1000.0,2438,1000.0,TMAOtex
-1000.0,2439,1000.0,TMAtex
0.0,2440,1000.0,TMDK1
-1000.0,2441,1000.0,TMDPP
0.0,2442,1000.0,TMDS
0.0,2443,1000.0,TMK
0.0,2444,1000.0,TMPK
0.0,2445,1000.0,TMPPP
-1000.0,2446,1000.0,TPI
0.0,2447,1000.0,TPRDCOAS
0.0,2448,1000.0,TRDR
0.0,2449,1000.0,TRE6PH
0.0,2450,1000.0,TRE6PP
0.0,2451,1000.0,TRE6PS
0.0,2452,1000.0,TREH
0.0,2453,1000.0,TREHpp
0.0,2454,1000.0,TREptspp
-1000.0,2455,1000.0,TREtex
-1000.0,2456,1000.0,TRPAS2
0.0,2457,1000.0,TRPS1
0.0,2458,1000.0,TRPS2
0.0,2459,1000.0,TRPS3
0.0,2460,1000.0,TRPTRS
-1000.0,2461,1000.0,TRPt2rpp
-1000.0,2462,1000.0,TRPtex
-1000.0,2463,1000.0,TRSARr
0.0,2464,1000.0,TSULabcpp
-1000.0,2465,1000.0,TSULtex
0.0,2466,1000.0,TTDCAtexi
0.0,2467,1000.0,TTDCEAtexi
-1000.0,2468,1000.0,TTRCYCtex
0.0,2469,1000.0,TTRCYCtpp
0.0,2470,1000.0,TUNGSabcpp
-1000.0,2471,1000.0,TUNGStex
-1000.0,2472,1000.0,TYMtex
0.0,2473,1000.0,TYRL
0.0,2474,1000.0,TYROXDApp
0.0,2475,1000.0,TYRPpp
-1000.0,2476,1000.0,TYRPtex
-1000.0,2477,1000.0,TYRTA
0.0,2478,1000.0,TYRTRS
-1000.0,2479,1000.0,TYRt2rpp
-1000.0,2480,1000.0,TYRtex
0.0,2481,1000.0,ThDPAT
0.0,2482,1000.0,U23GAAT
0.0,2483,1000.0,UAAGDS
0.0,2484,1000.0,UACGALPpp
0.0,2485,1000.0,UACGAMPpp
-1000.0,2486,1000.0,UACGAMtex
0.0,2487,1000.0,UACMAMO
-1000.0,2488,1000.0,UAG2E
-1000.0,2489,1000.0,UAGAAT
0.0,2490,1000.0,UAGCVT
0.0,2491,1000.0,UAGDP
0.0,2492,1000.0,UAGPT3
0.0,2493,1000.0,UAMAGS
0.0,2494,1000.0,UAMAS
0.0,2495,1000.0,UAPGR
0.0,2496,1000.0,UDCPDP
0.0,2497,1000.0,UDCPDPS
0.0,2498,1000.0,UDCPDPpp
0.0,2499,1000.0,UDCPPtppi
-1000.0,2500,1000.0,UDPACGALtex
-1000.0,2501,1000.0,UDPG4E
0.0,2502,1000.0,UDPGALM
0.0,2503,1000.0,UDPGALPpp
-1000.0,2504,1000.0,UDPGALtex
0.0,2505,1000.0,UDPGD
0.0,2506,1000.0,UDPGDC
-1000.0,2507,1000.0,UDPGLCURtex
0.0,2508,1000.0,UDPGPpp
-1000.0,2509,1000.0,UDPGtex
-1000.0,2510,1000.0,UDPKAAT
0.0,2511,1000.0,UGLCURPpp
-1000.0,2512,1000.0,UGLT
0.0,2513,1000.0,UGLYCH
0.0,2514,1000.0,UGMDDS
0.0,2515,1000.0,UHGADA
0.0,2516,1000.0,ULA4NFT
0.0,2517,1000.0,ULA4Ntppi
0.0,2518,1000.0,UM3PL
0.0,2519,1000.0,UM4PCP
0.0,2520,1000.0,UM4PL
-1000.0,2521,1000.0,UMPK
-1000.0,2522,1000.0,UMPtex
0.0,2523,1000.0,UPLA4FNF
0.0,2524,1000.0,UPLA4FNT
0.0,2525,1000.0,UPP3MT
0.0,2526,1000.0,UPP3S
0.0,2527,1000.0,UPPDC1
0.0,2528,1000.0,UPPRT
0.0,2529,1000.0,URACPAH
0.0,2530,1000.0,URAt2pp_copy1
-1000.0,2531,1000.0,URAt2pp_copy2
-1000.0,2532,1000.0,URAtex
0.0,2533,1000.0,URDGLYCD
-1000.0,2534,1000.0,UREAtex
-1000.0,2535,1000.0,UREAtpp
0.0,2536,1000.0,URIC
0.0,2537,1000.0,URIH
0.0,2538,1000.0,URIK2
0.0,2539,1000.0,URIt2pp_copy1
-1000.0,2540,1000.0,URIt2pp_copy2
-1000.0,2541,1000.0,URItex
0.0,2542,1000.0,USHD
-1000.0,2543,1000.0,VALTA
0.0,2544,1000.0,VALTRS
0.0,2545,1000.0,VALabcpp
-1000.0,2546,1000.0,VALt2rpp
-1000.0,2547,1000.0,VALtex
-1000.0,2548,1000.0,VPAMTr
0.0,2549,1000.0,WCOS
0.0,2550,1000.0,X5PL3E
0.0,2551,1000.0,XAND
0.0,2552,1000.0,XANt2pp
-1000.0,2553,1000.0,XANtex
-1000.0,2554,1000.0,XANtpp
-1000.0,2555,1000.0,XMPtex
0.0,2556,1000.0,XPPT
0.0,2557,1000.0,XTSNH
-1000.0,2558,1000.0,XTSNt2rpp
-1000.0,2559,1000.0,XTSNtex
-1000.0,2560,1000.0,XYLI1
-1000.0,2561,1000.0,XYLI2
0.0,2562,1000.0,XYLK
0.0,2563,1000.0,XYLK2
0.0,2564,1000.0,XYLUt2pp
-1000.0,2565,1000.0,XYLUtex
0.0,2566,1000.0,XYLabcpp
0.0,2567,1000.0,XYLt2pp
-1000.0,2568,1000.0,XYLtex
0.0,2569,1000.0,ZN2abcpp
0.0,2570,1000.0,ZN2t3pp
0.0,2571,1000.0,ZN2tpp
0.0,2572,1000.0,ZNabcpp
-1000.0,2573,1000.0,Zn2tex
0.0,2574,1000.0,12PPDRDH
-1000.0,2575,1000.0,12PPDt
0.0,2576,1000.0,13PPDH
-1000.0,2577,1000.0,13PPDtex
-1000.0,2578,1000.0,13PPDtpp
0.0,2579,1000.0,1PPDCRc
-1000.0,2580,1000.0,23CN2P1
-1000.0,2581,1000.0,23CN2P2
-1000.0,2582,1000.0,23CN2P3
-1000.0,2583,1000.0,23CN2P4
0.0,2584,1000.0,23DK5MPPISO
0.0,2585,1000.0,26DPAi
0.0,2586,1000.0,2DGLCNRx
0.0,2587,1000.0,2DGLCNRy
0.0,2588,1000.0,2DHGLCK
0.0,2589,1000.0,2DHGLCNkt_tpp
-1000.0,2590,1000.0,2DHGLCNtex
0.0,2591,1000.0,2HH24DDH
0.0,2592,1000.0,2HH24DDH1
-1000.0,2593,1000.0,2HXMPt6
0.0,2594,1000.0,2INSD
0.0,2595,1000.0,2OBUTt2ipp
-1000.0,2596,1000.0,2OBUTtex
0.0,2597,1000.0,2OH3K5MPPISO
0.0,2598,1000.0,2PGK
-1000.0,2599,1000.0,2PGLYCt6
-1000.0,2600,1000.0,2PGt6
0.0,2601,1000.0,2PGt6pp
-1000.0,2602,1000.0,2PGtex
0.0,2603,1000.0,2PHACTE
0.0,2604,1000.0,2PLS
0.0,2605,1000.0,2S6HCCi
0.0,2606,1000.0,34DHALDD
-1000.0,2607,1000.0,3_4DHBZ1t_pp
-1000.0,2608,1000.0,3_4DHBZt2
-1000.0,2609,1000.0,34DHCINMtex
-1000.0,2610,1000.0,34DHCINMtpp
-1000.0,2611,1000.0,34DHOXPEGOX
0.0,2612,1000.0,34DHPACDO
0.0,2613,1000.0,34HPPOR
0.0,2614,1000.0,34PHACTE
0.0,2615,1000.0,35PHACTE
0.0,2616,1000.0,3AMBAt2
-1000.0,2617,1000.0,3AMPt6
-1000.0,2618,1000.0,3CMPt6
-1000.0,2619,1000.0,3GMPt6
-1000.0,2620,1000.0,3HAACOAT100
-1000.0,2621,1000.0,3HAACOAT120
-1000.0,2622,1000.0,3HAACOAT121
-1000.0,2623,1000.0,3HAACOAT140
-1000.0,2624,1000.0,3HAACOAT141
-1000.0,2625,1000.0,3HAACOAT60
-1000.0,2626,1000.0,3HAACOAT80
0.0,2627,1000.0,3HBCOAHL
-1000.0,2628,1000.0,3HOPCD
0.0,2629,1000.0,3HOXPACt2pp
-1000.0,2630,1000.0,3hoxpactex
0.0,2631,1000.0,3HPAOX
-1000.0,2632,1000.0,3M2OBLOXRD
-1000.0,2633,1000.0,3M2OPLOXRD
0.0,2634,1000.0,3MBt2pp
0.0,2635,1000.0,3MBt4pp
-1000.0,2636,1000.0,3MBtex
0.0,2637,1000.0,3MBZALDH
0.0,2638,1000.0,3MBZDH
0.0,2639,1000.0,3MCAT23DOX
0.0,2640,1000.0,3MMD
0.0,2641,1000.0,3NTD2pp_1
0.0,2642,1000.0,3NTYROXDApp
-1000.0,2643,1000.0,3NUCLE1
-1000.0,2644,1000.0,3NUCLE2
-1000.0,2645,1000.0,3NUCLE3
-1000.0,2646,1000.0,3NUCLE4
0.0,2647,1000.0,3OADPCOAT
-1000.0,2648,1000.0,3OXOADPt_ex
-1000.0,2649,1000.0,3OXOADPt_pp
-1000.0,2650,1000.0,3PGt6
0.0,2651,1000.0,3PGt6pp
-1000.0,2652,1000.0,3PGtex
0.0,2653,1000.0,3PHACOAOR
0.0,2654,1000.0,3PHACTE
0.0,2655,1000.0,3SALATAi
-1000.0,2656,1000.0,3UMPt6
0.0,2657,1000.0,4ABUTD
0.0,2659,1000.0,4C2HM6SADH
0.0,2660,1000.0,4CMCOAS
0.0,2661,1000.0,4CMLCL_kt
0.0,2662,1000.0,4H2KPILY
0.0,2663,1000.0,4H3NALDD
0.0,2664,1000.0,4H3NPACAM
0.0,2665,1000.0,4HALDD
0.0,2666,1000.0,4HBALDt2pp
-1000.0,2667,1000.0,4HBALDtex
-1000.0,2668,1000.0,4HBAtex
0.0,2669,1000.0,4HBCOAH
0.0,2670,1000.0,4HBHYOX
0.0,2671,1000.0,4HBZR
-1000.0,2672,1000.0,4HBZtex
-1000.0,2673,1000.0,4HGLSD
0.0,2674,1000.0,4HOXPACMOF
0.0,2675,1000.0,4HOXPACMOF_1
0.0,2676,1000.0,4HOXPACMON
0.0,2677,1000.0,4HOXPACt2pp
0.0,2678,1000.0,4HOXPACt2pp_1
-1000.0,2679,1000.0,4hoxpactex
0.0,2680,1000.0,4HTHRK
-1000.0,2681,1000.0,4HTHRtex
-1000.0,2682,1000.0,4HTHRtrpp
0.0,2683,1000.0,4IZ5PPH
0.0,2684,1000.0,4KFBPP
-1000.0,2685,1000.0,4M2OPLOXRD
0.0,2686,1000.0,4MBZALDH
0.0,2687,1000.0,4MBZDH
0.0,2688,1000.0,4MCAT23DOX
0.0,2689,1000.0,4OD
0.0,2690,1000.0,4OD2
-1000.0,2691,1000.0,4OT
-1000.0,2692,1000.0,4OT2
0.0,2693,1000.0,4PHACTE
0.0,2694,1000.0,5C2O3EDDC
0.0,2695,1000.0,5CM2HMUDI
0.0,2696,1000.0,5HBZIDMT
0.0,2697,1000.0,5HBZIDS
0.0,2698,1000.0,5HBZIDS2
-1000.0,2699,1000.0,5MTRt2
-1000.0,2700,1000.0,6APAt1
0.0,2701,1000.0,6CTDS
0.0,2702,1000.0,6HNACMO
0.0,2703,1000.0,6PGALSZ
-1000.0,2704,1000.0,6PGCt6
0.0,2705,1000.0,6PHBG
0.0,2706,1000.0,7MHS
0.0,2707,1000.0,7MHTS
0.0,2708,1000.0,AACOAR_syn
0.0,2709,1000.0,AACPS10
0.0,2710,1000.0,AACPS11
-1000.0,2711,1000.0,AADSACYCL
0.0,2712,1000.0,AAMYL_1
0.0,2713,1000.0,AASAD3
-1000.0,2714,1000.0,AATA
-1000.0,2715,1000.0,AAtr
0.0,2716,1000.0,ABFA
-1000.0,2717,1000.0,ABTDG
0.0,2718,1000.0,ABTpp2
-1000.0,2719,1000.0,ABTt_1
0.0,2720,1000.0,ABUTt2r
-1000.0,2721,1000.0,ABZtex
-1000.0,2722,1000.0,ACACt2
-1000.0,2723,1000.0,ACACT5r_1
-1000.0,2724,1000.0,ACACT6r_1
0.0,2725,1000.0,ACAFDOR
-1000.0,2726,1000.0,ACALDt
0.0,2727,1000.0,ACCC
0.0,2728,1000.0,ACChex
0.0,2729,1000.0,ACGAL6PI
0.0,2730,1000.0,ACGAL6PISO
0.0,2731,1000.0,ACGALptspp
-1000.0,2732,1000.0,ACGAMPM
0.0,2733,1000.0,ACGApts
0.0,2734,1000.0,ACITL
0.0,2735,1000.0,ACLDC
0.0,2736,1000.0,ACLS_a
0.0,2737,1000.0,ACMANApts
0.0,2738,1000.0,ACMANAt2
0.0,2739,1000.0,ACNAMt2
0.0,2740,1000.0,ACNMCT
0.0,2741,1000.0,ACNPLYS
-1000.0,2742,1000.0,ACOAD1
0.0,2744,1000.0,ACOAD2
0.0,2745,1000.0,ACOAD20
0.0,2746,1000.0,ACOAD3
0.0,2747,1000.0,ACOAD4
-1000.0,2748,1000.0,ACOAD4_1
0.0,2749,1000.0,ACOAD5
-1000.0,2750,1000.0,ACOAD5_1
0.0,2751,1000.0,ACOAD6
0.0,2752,1000.0,ACOAD7
0.0,2753,1000.0,ACOADH1
0.0,2754,1000.0,ACOADH2
0.0,2755,1000.0,ACODA_1
0.0,2756,1000.0,ACOLIPAtex
-1000.0,2757,1000.0,ACONCtex
0.0,2758,1000.0,ACONCtupp
-1000.0,2759,1000.0,ACONT
0.0,2760,1000.0,ACP1_FMN
0.0,2761,1000.0,ACPpds
0.0,2762,1000.0,ACPS
0.0,2763,1000.0,ACS2
0.0,2764,1000.0,ACt2ipp
-1000.0,2765,1000.0,ACt2r
0.0,2766,1000.0,ACTD
0.0,2767,1000.0,ACTD2
0.0,2768,1000.0,ACTDa
0.0,2769,1000.0,ACTNabc
0.0,2770,1000.0,ACTNabc1
-1000.0,2771,1000.0,ACTNt2r
0.0,2772,1000.0,ACYP
0.0,2773,1000.0,ACYP_2
-1000.0,2774,1000.0,ACYSBMNt
0.0,2775,1000.0,ADADir
-1000.0,2776,1000.0,ADAPAT
0.0,2777,1000.0,ADCOBNSYN
0.0,2778,1000.0,ADCPS1
0.0,2779,1000.0,ADCPS2
0.0,2780,1000.0,ADCYRS
0.0,2781,1000.0,ADEt2
-1000.0,2782,1000.0,ADHEr
-1000.0,2783,1000.0,ADK2
-1000.0,2784,1000.0,ADKd
0.0,2785,1000.0,ADNK3
0.0,2786,1000.0,ADNK4
0.0,2787,1000.0,ADNt2
0.0,2788,1000.0,ADOCBIAH
0.0,2789,1000.0,ADOCBIPS
0.0,2790,1000.0,ADOCBLPP
0.0,2791,1000.0,ADOCBLPS
0.0,2792,1000.0,ADOCBLS2
-1000.0,2793,1000.0,ADPDA
-1000.0,2794,1000.0,ADPT2
-1000.0,2795,1000.0,ADtr
0.0,2796,1000.0,AEPabcpp
0.0,2797,1000.0,AEPPYRTA
-1000.0,2798,1000.0,AEPtex
0.0,2799,1000.0,AFE
0.0,2800,1000.0,AFTA
0.0,2801,1000.0,AGAIAGT
0.0,2802,1000.0,AGAID
0.0,2803,1000.0,AGMDA
